model,num_agents,population,condition,condition_label,treatment,treatment_label,replicate_id,round,receiver_scope,return_proportion,zero_receipt_rate,forced_receiver_rate,receiver_decisions,defined_return_decisions
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,0,10,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,1,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,2,all,0.4444444444444444,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,3,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,4,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,5,all,0.5833333333333334,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,6,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,7,all,0.5333333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,8,all,0.5666666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,9,all,0.6,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,1,10,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,1,all,0.3888888888888889,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,2,all,0.3888888888888889,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,3,all,0.3333333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,4,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,5,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,6,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,7,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,8,all,0.5555555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,9,all,0.4444444444444444,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,2,10,all,0.5555555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,1,all,0.3333333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,2,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,3,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,4,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,5,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,6,all,0.5555555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,7,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,8,all,0.6666666666666666,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,9,all,0.5555555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,3,10,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,1,all,0.4033333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,2,all,0.4,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,3,all,0.328,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,4,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,5,all,0.39066666666666666,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,6,all,0.4986666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,7,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,8,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,9,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,4,10,all,0.0,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,1,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,2,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,3,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,4,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,5,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,6,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,7,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,8,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,9,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,0,10,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,1,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,2,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,3,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,4,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,5,all,0.5555555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,6,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,7,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,8,all,0.4444444444444444,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,9,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,1,10,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,1,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,2,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,3,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,4,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,5,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,6,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,7,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,8,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,9,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,2,10,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,1,all,0.3333333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,2,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,3,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,4,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,5,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,6,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,7,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,8,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,9,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,3,10,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,1,all,0.4444444444444444,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,2,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,3,all,0.3333333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,4,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,5,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,6,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,7,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,8,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,9,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random50,50% random defection,4,10,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,1,all,0.4666666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,2,all,0.2830188679245283,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,3,all,0.405,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,4,all,0.45597484276729555,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,5,all,0.464,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,6,all,0.4716981132075471,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,7,all,0.444,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,8,all,0.32547169811320753,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,9,all,0.5013333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,0,10,all,0.38993710691823896,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,1,all,0.3888888888888889,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,2,all,0.3611111111111111,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,3,all,0.3611111111111111,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,4,all,0.2545454545454546,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,5,all,0.3888888888888889,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,6,all,0.27878787878787875,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,7,all,0.3055555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,8,all,0.33939393939393936,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,9,all,0.3611111111111111,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,1,10,all,0.24242424242424243,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,1,all,0.5555555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,2,all,0.5955555555555556,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,3,all,0.47777777777777775,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,4,all,0.45333333333333337,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,5,all,0.47111111111111115,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,6,all,0.4822222222222222,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,7,all,0.5533333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,8,all,0.5533333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,9,all,0.5266666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,2,10,all,0.5377777777777778,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,1,all,0.4,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,2,all,0.6133333333333334,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,3,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,4,all,0.53,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,5,all,0.5633333333333334,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,6,all,0.655,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,7,all,0.5883333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,8,all,0.6116666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,9,all,0.6116666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,3,10,all,0.6066666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,1,all,0.5920000000000001,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,2,all,0.5925925925925926,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,3,all,0.49416666666666664,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,4,all,0.625,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,5,all,0.5608333333333334,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,6,all,0.6583333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,7,all,0.5833333333333334,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,8,all,0.6108333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,9,all,0.5166666666666667,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,control,No forced defection,4,10,all,0.5516666666666666,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,1,all,0.46199999999999997,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,2,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,3,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,4,all,0.47619047619047616,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,5,all,0.5416666666666666,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,6,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,7,all,0.5625,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,8,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,9,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,0,10,all,,1.0,1.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,1,all,,1.0,0.0,1,0
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,2,all,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,3,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,4,all,0.0,0.0,1.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,5,all,0.4583333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,6,all,0.3888888888888889,0.0,0.0,1,1
Claude Sonnet 4.5,2,2-agent repeated dyad,myth_game,Myth → Game,random25,25% random defection,1,7,all,0.3611111111111111,0.0,0.0,1,1
